"","male","male_p","age","subject","top_1","top_2","bottom_1","bottom_2","d"
"10455",0,1,29,419,100,140,100,200,0
"10456",0,1,29,419,80,0,140,100,1
"10457",0,1,29,419,160,40,120,80,1
"10458",0,1,29,419,120,40,140,100,1
"10459",0,1,29,419,140,160,160,120,0
"10460",0,1,29,419,100,100,200,0,0
"10461",0,1,29,419,100,200,100,100,1
"10462",0,1,29,419,80,40,140,100,1
"10463",0,1,29,419,140,20,120,100,1
"10464",0,1,29,419,120,80,100,100,1
"10465",0,1,29,419,100,140,100,60,0
"10466",0,1,29,419,160,0,100,100,1
"10467",0,1,29,419,120,0,140,140,1
"10468",0,1,29,419,120,120,140,40,0
"10469",0,1,29,419,140,140,120,80,0
"10470",0,1,29,419,80,80,140,40,0
"10471",0,1,29,419,120,120,140,80,0
"10472",0,1,29,419,100,20,100,100,1
"10473",0,1,29,419,120,0,140,100,1
"10474",0,1,29,419,160,80,140,160,1
"10475",0,1,29,419,200,0,180,20,1
"10476",1,1,26,420,140,140,120,180,0
"10477",1,1,26,420,140,0,120,140,1
"10478",1,1,26,420,140,120,80,80,0
"10479",1,1,26,420,140,100,100,40,0
"10480",1,1,26,420,100,140,100,200,0
"10481",1,1,26,420,80,0,140,100,1
"10482",1,1,26,420,160,40,120,80,0
"10483",1,1,26,420,120,40,140,100,1
"10484",1,1,26,420,140,160,160,120,1
"10485",1,1,26,420,100,100,200,0,1
"10486",1,1,26,420,100,200,100,100,1
"10487",1,1,26,420,80,40,140,100,1
"10488",1,1,26,420,140,20,120,100,1
"10489",1,1,26,420,120,80,100,100,0
"10490",1,1,26,420,100,140,100,60,0
"10491",1,1,26,420,160,0,100,100,0
"10492",1,1,26,420,120,0,140,140,1
"10493",1,1,26,420,120,120,140,40,0
"10494",1,1,26,420,140,140,120,80,0
"10495",1,1,26,420,80,80,140,40,1
"10496",1,1,26,420,120,120,140,80,0
"10497",1,1,26,420,100,20,100,100,1
"10498",1,1,26,420,120,0,140,100,1
"10499",1,1,26,420,160,80,140,160,0
"10500",1,1,26,420,200,0,180,20,1
"10501",1,0,23,421,140,140,120,180,0
"10502",1,0,23,421,140,0,120,140,1
"10503",1,0,23,421,140,120,80,80,0
"10504",1,0,23,421,140,100,100,40,0
"10505",1,0,23,421,100,140,100,200,1
"10506",1,0,23,421,80,0,140,100,1
"10507",1,0,23,421,160,40,120,80,1
"10508",1,0,23,421,120,40,140,100,1
"10509",1,0,23,421,140,160,160,120,0
"10510",1,0,23,421,100,100,200,0,0
"10511",1,0,23,421,100,200,100,100,0
"10512",1,0,23,421,80,40,140,100,1
"10513",1,0,23,421,140,20,120,100,1
"10514",1,0,23,421,120,80,100,100,1
"10515",1,0,23,421,100,140,100,60,0
"10516",1,0,23,421,160,0,100,100,1
"10517",1,0,23,421,120,0,140,140,1
"10518",1,0,23,421,120,120,140,40,0
"10519",1,0,23,421,140,140,120,80,0
"10520",1,0,23,421,80,80,140,40,0
"10521",1,0,23,421,120,120,140,80,0
"10522",1,0,23,421,100,20,100,100,1
"10523",1,0,23,421,120,0,140,100,1
"10524",1,0,23,421,160,80,140,160,1
"10525",1,0,23,421,200,0,180,20,1
"10526",0,1,32,422,140,140,120,180,0
"10527",0,1,32,422,140,0,120,140,1
"10528",0,1,32,422,140,120,80,80,0
"10529",0,1,32,422,140,100,100,40,0
"10530",0,1,32,422,100,140,100,200,1
"10531",0,1,32,422,80,0,140,100,1
"10532",0,1,32,422,160,40,120,80,1
"10533",0,1,32,422,120,40,140,100,1
"10534",0,1,32,422,140,160,160,120,0
"10535",0,1,32,422,100,100,200,0,0
"10536",0,1,32,422,100,200,100,100,1
"10537",0,1,32,422,80,40,140,100,1
"10538",0,1,32,422,140,20,120,100,1
"10539",0,1,32,422,120,80,100,100,1
"10540",0,1,32,422,100,140,100,60,0
"10541",0,1,32,422,160,0,100,100,1
"10542",0,1,32,422,120,0,140,140,1
"10543",0,1,32,422,120,120,140,40,0
"10544",0,1,32,422,140,140,120,80,0
"10545",0,1,32,422,80,80,140,40,0
"10546",0,1,32,422,120,120,140,80,0
"10547",0,1,32,422,100,20,100,100,1
"10548",0,1,32,422,120,0,140,100,1
"10549",0,1,32,422,160,80,140,160,1
"10550",0,1,32,422,200,0,180,20,1
"10551",1,1,46,423,140,140,120,180,0
"10552",1,1,46,423,140,0,120,140,1
"10553",1,1,46,423,140,120,80,80,0
"10554",1,1,46,423,140,100,100,40,0
"10555",1,1,46,423,100,140,100,200,0
"10556",1,1,46,423,80,0,140,100,1
"10557",1,1,46,423,160,40,120,80,0
"10558",1,1,46,423,120,40,140,100,1
"10559",1,1,46,423,140,160,160,120,0
"10560",1,1,46,423,100,100,200,0,1
"10561",1,1,46,423,100,200,100,100,0
"10562",1,1,46,423,80,40,140,100,1
"10563",1,1,46,423,140,20,120,100,1
"10564",1,1,46,423,120,80,100,100,1
"10565",1,1,46,423,100,140,100,60,0
"10566",1,1,46,423,160,0,100,100,1
"10567",1,1,46,423,120,0,140,140,1
"10568",1,1,46,423,120,120,140,40,0
"10569",1,1,46,423,140,140,120,80,0
"10570",1,1,46,423,80,80,140,40,1
"10571",1,1,46,423,120,120,140,80,0
"10572",1,1,46,423,100,20,100,100,1
"10573",1,1,46,423,120,0,140,100,1
"10574",1,1,46,423,160,80,140,160,1
"10575",1,1,46,423,200,0,180,20,0
"10576",1,0,30,424,140,140,120,180,0
"10577",1,0,30,424,140,0,120,140,1
"10578",1,0,30,424,140,120,80,80,0
"10579",1,0,30,424,140,100,100,40,0
"10580",1,0,30,424,100,140,100,200,1
"10581",1,0,30,424,80,0,140,100,1
"10582",1,0,30,424,160,40,120,80,1
"10583",1,0,30,424,120,40,140,100,1
"10584",1,0,30,424,140,160,160,120,1
"10585",1,0,30,424,100,100,200,0,0
"10586",1,0,30,424,100,200,100,100,0
"10587",1,0,30,424,80,40,140,100,1
"10588",1,0,30,424,140,20,120,100,1
"10589",1,0,30,424,120,80,100,100,1
"10590",1,0,30,424,100,140,100,60,0
"10591",1,0,30,424,160,0,100,100,1
"10592",1,0,30,424,120,0,140,140,1
"10593",1,0,30,424,120,120,140,40,0
"10594",1,0,30,424,140,140,120,80,0
"10595",1,0,30,424,80,80,140,40,0
"10596",1,0,30,424,120,120,140,80,0
"10597",1,0,30,424,100,20,100,100,1
"10598",1,0,30,424,120,0,140,100,1
"10599",1,0,30,424,160,80,140,160,1
"10600",1,0,30,424,200,0,180,20,1
"10601",0,0,35,425,140,140,120,180,0
"10602",0,0,35,425,140,0,120,140,1
"10603",0,0,35,425,140,120,80,80,0
"10604",0,0,35,425,140,100,100,40,0
"10605",0,0,35,425,100,140,100,200,0
"10606",0,0,35,425,80,0,140,100,1
"10607",0,0,35,425,160,40,120,80,1
"10608",0,0,35,425,120,40,140,100,1
"10609",0,0,35,425,140,160,160,120,0
"10610",0,0,35,425,100,100,200,0,0
"10611",0,0,35,425,100,200,100,100,1
"10612",0,0,35,425,80,40,140,100,1
"10613",0,0,35,425,140,20,120,100,1
"10614",0,0,35,425,120,80,100,100,1
"10615",0,0,35,425,100,140,100,60,0
"10616",0,0,35,425,160,0,100,100,1
"10617",0,0,35,425,120,0,140,140,1
"10618",0,0,35,425,120,120,140,40,0
"10619",0,0,35,425,140,140,120,80,0
"10620",0,0,35,425,80,80,140,40,0
"10621",0,0,35,425,120,120,140,80,0
"10622",0,0,35,425,100,20,100,100,1
"10623",0,0,35,425,120,0,140,100,1
"10624",0,0,35,425,160,80,140,160,1
"10625",0,0,35,425,200,0,180,20,1
"10626",0,0,49,426,140,140,120,180,0
"10627",0,0,49,426,140,0,120,140,1
"10628",0,0,49,426,140,120,80,80,0
"10629",0,0,49,426,140,100,100,40,0
"10630",0,0,49,426,100,140,100,200,0
"10631",0,0,49,426,80,0,140,100,1
"10632",0,0,49,426,160,40,120,80,1
"10633",0,0,49,426,120,40,140,100,1
"10634",0,0,49,426,140,160,160,120,1
"10635",0,0,49,426,100,100,200,0,0
"10636",0,0,49,426,100,200,100,100,1
"10637",0,0,49,426,80,40,140,100,1
"10638",0,0,49,426,140,20,120,100,1
"10639",0,0,49,426,120,80,100,100,1
"10640",0,0,49,426,100,140,100,60,0
"10641",0,0,49,426,160,0,100,100,1
"10642",0,0,49,426,120,0,140,140,1
"10643",0,0,49,426,120,120,140,40,0
"10644",0,0,49,426,140,140,120,80,0
"10645",0,0,49,426,80,80,140,40,0
"10646",0,0,49,426,120,120,140,80,0
"10647",0,0,49,426,100,20,100,100,1
"10648",0,0,49,426,120,0,140,100,1
"10649",0,0,49,426,160,80,140,160,1
"10650",0,0,49,426,200,0,180,20,1
"10651",0,0,49,427,140,140,120,180,0
"10652",0,0,49,427,140,0,120,140,1
"10653",0,0,49,427,140,120,80,80,0
"10654",0,0,49,427,140,100,100,40,0
"10655",0,0,49,427,100,140,100,200,0
"10656",0,0,49,427,80,0,140,100,1
"10657",0,0,49,427,160,40,120,80,1
"10658",0,0,49,427,120,40,140,100,1
"10659",0,0,49,427,140,160,160,120,1
"10660",0,0,49,427,100,100,200,0,0
"10661",0,0,49,427,100,200,100,100,1
"10662",0,0,49,427,80,40,140,100,1
"10663",0,0,49,427,140,20,120,100,1
"10664",0,0,49,427,120,80,100,100,1
"10665",0,0,49,427,100,140,100,60,0
"10666",0,0,49,427,160,0,100,100,1
"10667",0,0,49,427,120,0,140,140,1
"10668",0,0,49,427,120,120,140,40,0
"10669",0,0,49,427,140,140,120,80,0
"10670",0,0,49,427,80,80,140,40,0
"10671",0,0,49,427,120,120,140,80,0
"10672",0,0,49,427,100,20,100,100,1
"10673",0,0,49,427,120,0,140,100,1
"10674",0,0,49,427,160,80,140,160,1
"10675",0,0,49,427,200,0,180,20,1
"10676",1,1,22,428,140,140,120,180,0
"10677",1,1,22,428,140,0,120,140,1
"10678",1,1,22,428,140,120,80,80,0
"10679",1,1,22,428,140,100,100,40,0
"10680",1,1,22,428,100,140,100,200,0
"10681",1,1,22,428,80,0,140,100,1
"10682",1,1,22,428,160,40,120,80,0
"10683",1,1,22,428,120,40,140,100,1
"10684",1,1,22,428,140,160,160,120,0
"10685",1,1,22,428,100,100,200,0,1
"10686",1,1,22,428,100,200,100,100,1
"10687",1,1,22,428,80,40,140,100,1
"10688",1,1,22,428,140,20,120,100,1
"10689",1,1,22,428,120,80,100,100,0
"10690",1,1,22,428,100,140,100,60,0
"10691",1,1,22,428,160,0,100,100,0
"10692",1,1,22,428,120,0,140,140,1
"10693",1,1,22,428,120,120,140,40,0
"10694",1,1,22,428,140,140,120,80,0
"10695",1,1,22,428,80,80,140,40,1
"10696",1,1,22,428,120,120,140,80,1
"10697",1,1,22,428,100,20,100,100,1
"10698",1,1,22,428,120,0,140,100,1
"10699",1,1,22,428,160,80,140,160,0
"10700",1,1,22,428,200,0,180,20,1
"10701",1,0,41,429,140,140,120,180,0
"10702",1,0,41,429,140,0,120,140,1
"10703",1,0,41,429,140,120,80,80,0
"10704",1,0,41,429,140,100,100,40,0
"10705",1,0,41,429,100,140,100,200,1
"10706",1,0,41,429,80,0,140,100,1
"10707",1,0,41,429,160,40,120,80,1
"10708",1,0,41,429,120,40,140,100,1
"10709",1,0,41,429,140,160,160,120,0
"10710",1,0,41,429,100,100,200,0,0
"10711",1,0,41,429,100,200,100,100,0
"10712",1,0,41,429,80,40,140,100,1
"10713",1,0,41,429,140,20,120,100,1
"10714",1,0,41,429,120,80,100,100,1
"10715",1,0,41,429,100,140,100,60,0
"10716",1,0,41,429,160,0,100,100,1
"10717",1,0,41,429,120,0,140,140,1
"10718",1,0,41,429,120,120,140,40,0
"10719",1,0,41,429,140,140,120,80,0
"10720",1,0,41,429,80,80,140,40,0
"10721",1,0,41,429,120,120,140,80,0
"10722",1,0,41,429,100,20,100,100,1
"10723",1,0,41,429,120,0,140,100,1
"10724",1,0,41,429,160,80,140,160,1
"10725",1,0,41,429,200,0,180,20,1
"10726",1,1,33,430,140,140,120,180,0
"10727",1,1,33,430,140,0,120,140,1
"10728",1,1,33,430,140,120,80,80,0
"10729",1,1,33,430,140,100,100,40,0
"10730",1,1,33,430,100,140,100,200,0
"10731",1,1,33,430,80,0,140,100,1
"10732",1,1,33,430,160,40,120,80,0
"10733",1,1,33,430,120,40,140,100,1
"10734",1,1,33,430,140,160,160,120,1
"10735",1,1,33,430,100,100,200,0,1
"10736",1,1,33,430,100,200,100,100,1
"10737",1,1,33,430,80,40,140,100,1
"10738",1,1,33,430,140,20,120,100,1
"10739",1,1,33,430,120,80,100,100,0
"10740",1,1,33,430,100,140,100,60,0
"10741",1,1,33,430,160,0,100,100,0
"10742",1,1,33,430,120,0,140,140,1
"10743",1,1,33,430,120,120,140,40,0
"10744",1,1,33,430,140,140,120,80,0
"10745",1,1,33,430,80,80,140,40,1
"10746",1,1,33,430,120,120,140,80,1
"10747",1,1,33,430,100,20,100,100,1
"10748",1,1,33,430,120,0,140,100,1
"10749",1,1,33,430,160,80,140,160,1
"10750",1,1,33,430,200,0,180,20,1
"10751",0,1,20,431,140,140,120,180,0
"10752",0,1,20,431,140,0,120,140,1
"10753",0,1,20,431,140,120,80,80,0
"10754",0,1,20,431,140,100,100,40,0
"10755",0,1,20,431,100,140,100,200,0
"10756",0,1,20,431,80,0,140,100,1
"10757",0,1,20,431,160,40,120,80,1
"10758",0,1,20,431,120,40,140,100,1
"10759",0,1,20,431,140,160,160,120,0
"10760",0,1,20,431,100,100,200,0,0
"10761",0,1,20,431,100,200,100,100,1
"10762",0,1,20,431,80,40,140,100,1
"10763",0,1,20,431,140,20,120,100,1
"10764",0,1,20,431,120,80,100,100,1
"10765",0,1,20,431,100,140,100,60,0
"10766",0,1,20,431,160,0,100,100,1
"10767",0,1,20,431,120,0,140,140,1
"10768",0,1,20,431,120,120,140,40,0
"10769",0,1,20,431,140,140,120,80,0
"10770",0,1,20,431,80,80,140,40,0
"10771",0,1,20,431,120,120,140,80,0
"10772",0,1,20,431,100,20,100,100,1
"10773",0,1,20,431,120,0,140,100,1
"10774",0,1,20,431,160,80,140,160,1
"10775",0,1,20,431,200,0,180,20,1
"10776",0,1,39,432,140,140,120,180,0
"10777",0,1,39,432,140,0,120,140,1
"10778",0,1,39,432,140,120,80,80,0
"10779",0,1,39,432,140,100,100,40,0
"10780",0,1,39,432,100,140,100,200,0
"10781",0,1,39,432,80,0,140,100,1
"10782",0,1,39,432,160,40,120,80,1
"10783",0,1,39,432,120,40,140,100,1
"10784",0,1,39,432,140,160,160,120,0
"10785",0,1,39,432,100,100,200,0,0
"10786",0,1,39,432,100,200,100,100,0
"10787",0,1,39,432,80,40,140,100,1
"10788",0,1,39,432,140,20,120,100,1
"10789",0,1,39,432,120,80,100,100,1
"10790",0,1,39,432,100,140,100,60,0
"10791",0,1,39,432,160,0,100,100,1
"10792",0,1,39,432,120,0,140,140,1
"10793",0,1,39,432,120,120,140,40,0
"10794",0,1,39,432,140,140,120,80,0
"10795",0,1,39,432,80,80,140,40,0
"10796",0,1,39,432,120,120,140,80,0
"10797",0,1,39,432,100,20,100,100,1
"10798",0,1,39,432,120,0,140,100,1
"10799",0,1,39,432,160,80,140,160,1
"10800",0,1,39,432,200,0,180,20,1
"10801",0,0,45,433,140,140,120,180,0
"10802",0,0,45,433,140,0,120,140,1
"10803",0,0,45,433,140,120,80,80,0
"10804",0,0,45,433,140,100,100,40,0
"10805",0,0,45,433,100,140,100,200,0
"10806",0,0,45,433,80,0,140,100,1
"10807",0,0,45,433,160,40,120,80,1
"10808",0,0,45,433,120,40,140,100,1
"10809",0,0,45,433,140,160,160,120,1
"10810",0,0,45,433,100,100,200,0,0
"10811",0,0,45,433,100,200,100,100,1
"10812",0,0,45,433,80,40,140,100,1
"10813",0,0,45,433,140,20,120,100,1
"10814",0,0,45,433,120,80,100,100,1
"10815",0,0,45,433,100,140,100,60,0
"10816",0,0,45,433,160,0,100,100,1
"10817",0,0,45,433,120,0,140,140,1
"10818",0,0,45,433,120,120,140,40,0
"10819",0,0,45,433,140,140,120,80,0
"10820",0,0,45,433,80,80,140,40,0
"10821",0,0,45,433,120,120,140,80,0
"10822",0,0,45,433,100,20,100,100,1
"10823",0,0,45,433,120,0,140,100,1
"10824",0,0,45,433,160,80,140,160,1
"10825",0,0,45,433,200,0,180,20,1
"10826",0,0,37,434,140,140,120,180,0
"10827",0,0,37,434,140,0,120,140,1
"10828",0,0,37,434,140,120,80,80,0
"10829",0,0,37,434,140,100,100,40,0
"10830",0,0,37,434,100,140,100,200,0
"10831",0,0,37,434,80,0,140,100,1
"10832",0,0,37,434,160,40,120,80,1
"10833",0,0,37,434,120,40,140,100,1
"10834",0,0,37,434,140,160,160,120,1
"10835",0,0,37,434,100,100,200,0,0
"10836",0,0,37,434,100,200,100,100,1
"10837",0,0,37,434,80,40,140,100,1
"10838",0,0,37,434,140,20,120,100,1
"10839",0,0,37,434,120,80,100,100,1
"10840",0,0,37,434,100,140,100,60,0
"10841",0,0,37,434,160,0,100,100,1
"10842",0,0,37,434,120,0,140,140,1
"10843",0,0,37,434,120,120,140,40,0
"10844",0,0,37,434,140,140,120,80,0
"10845",0,0,37,434,80,80,140,40,0
"10846",0,0,37,434,120,120,140,80,0
"10847",0,0,37,434,100,20,100,100,1
"10848",0,0,37,434,120,0,140,100,1
"10849",0,0,37,434,160,80,140,160,1
"10850",0,0,37,434,200,0,180,20,1
"10851",0,1,24,435,140,140,120,180,0
"10852",0,1,24,435,140,0,120,140,1
"10853",0,1,24,435,140,120,80,80,0
"10854",0,1,24,435,140,100,100,40,0
"10855",0,1,24,435,100,140,100,200,0
"10856",0,1,24,435,80,0,140,100,1
"10857",0,1,24,435,160,40,120,80,1
"10858",0,1,24,435,120,40,140,100,1
"10859",0,1,24,435,140,160,160,120,0
"10860",0,1,24,435,100,100,200,0,0
"10861",0,1,24,435,100,200,100,100,1
"10862",0,1,24,435,80,40,140,100,1
"10863",0,1,24,435,140,20,120,100,1
"10864",0,1,24,435,120,80,100,100,1
"10865",0,1,24,435,100,140,100,60,0
"10866",0,1,24,435,160,0,100,100,1
"10867",0,1,24,435,120,0,140,140,1
"10868",0,1,24,435,120,120,140,40,0
"10869",0,1,24,435,140,140,120,80,0
"10870",0,1,24,435,80,80,140,40,0
"10871",0,1,24,435,120,120,140,80,0
"10872",0,1,24,435,100,20,100,100,1
"10873",0,1,24,435,120,0,140,100,1
"10874",0,1,24,435,160,80,140,160,1
"10875",0,1,24,435,200,0,180,20,1
"10876",1,1,34,436,140,140,120,180,0
"10877",1,1,34,436,140,0,120,140,1
"10878",1,1,34,436,140,120,80,80,0
"10879",1,1,34,436,140,100,100,40,0
"10880",1,1,34,436,100,140,100,200,1
"10881",1,1,34,436,80,0,140,100,1
"10882",1,1,34,436,160,40,120,80,0
"10883",1,1,34,436,120,40,140,100,1
"10884",1,1,34,436,140,160,160,120,1
"10885",1,1,34,436,100,100,200,0,1
"10886",1,1,34,436,100,200,100,100,0
"10887",1,1,34,436,80,40,140,100,1
"10888",1,1,34,436,140,20,120,100,1
"10889",1,1,34,436,120,80,100,100,0
"10890",1,1,34,436,100,140,100,60,0
"10891",1,1,34,436,160,0,100,100,0
"10892",1,1,34,436,120,0,140,140,1
"10893",1,1,34,436,120,120,140,40,0
"10894",1,1,34,436,140,140,120,80,0
"10895",1,1,34,436,80,80,140,40,1
"10896",1,1,34,436,120,120,140,80,1
"10897",1,1,34,436,100,20,100,100,1
"10898",1,1,34,436,120,0,140,100,1
"10899",1,1,34,436,160,80,140,160,1
"10900",1,1,34,436,200,0,180,20,0
"10901",0,0,49,437,140,140,120,180,0
"10902",0,0,49,437,140,0,120,140,1
"10903",0,0,49,437,140,120,80,80,0
"10904",0,0,49,437,140,100,100,40,0
"10905",0,0,49,437,100,140,100,200,0
"10906",0,0,49,437,80,0,140,100,1
"10907",0,0,49,437,160,40,120,80,1
"10908",0,0,49,437,120,40,140,100,1
"10909",0,0,49,437,140,160,160,120,0
"10910",0,0,49,437,100,100,200,0,0
"10911",0,0,49,437,100,200,100,100,1
"10912",0,0,49,437,80,40,140,100,1
"10913",0,0,49,437,140,20,120,100,1
"10914",0,0,49,437,120,80,100,100,1
"10915",0,0,49,437,100,140,100,60,0
"10916",0,0,49,437,160,0,100,100,1
"10917",0,0,49,437,120,0,140,140,1
"10918",0,0,49,437,120,120,140,40,0
"10919",0,0,49,437,140,140,120,80,0
"10920",0,0,49,437,80,80,140,40,0
"10921",0,0,49,437,120,120,140,80,0
"10922",0,0,49,437,100,20,100,100,1
"10923",0,0,49,437,120,0,140,100,1
"10924",0,0,49,437,160,80,140,160,1
"10925",0,0,49,437,200,0,180,20,1
"10926",1,0,38,438,140,140,120,180,0
"10927",1,0,38,438,140,0,120,140,1
"10928",1,0,38,438,140,120,80,80,0
"10929",1,0,38,438,140,100,100,40,0
"10930",1,0,38,438,100,140,100,200,1
"10931",1,0,38,438,80,0,140,100,1
"10932",1,0,38,438,160,40,120,80,1
"10933",1,0,38,438,120,40,140,100,1
"10934",1,0,38,438,140,160,160,120,0
"10935",1,0,38,438,100,100,200,0,0
"10936",1,0,38,438,100,200,100,100,0
"10937",1,0,38,438,80,40,140,100,1
"10938",1,0,38,438,140,20,120,100,1
"10939",1,0,38,438,120,80,100,100,1
"10940",1,0,38,438,100,140,100,60,0
"10941",1,0,38,438,160,0,100,100,1
"10942",1,0,38,438,120,0,140,140,1
"10943",1,0,38,438,120,120,140,40,0
"10944",1,0,38,438,140,140,120,80,0
"10945",1,0,38,438,80,80,140,40,0
"10946",1,0,38,438,120,120,140,80,0
"10947",1,0,38,438,100,20,100,100,1
"10948",1,0,38,438,120,0,140,100,1
"10949",1,0,38,438,160,80,140,160,1
"10950",1,0,38,438,200,0,180,20,1
"10951",1,1,46,439,140,140,120,180,0
"10952",1,1,46,439,140,0,120,140,1
"10953",1,1,46,439,140,120,80,80,0
"10954",1,1,46,439,140,100,100,40,0
"10955",1,1,46,439,100,140,100,200,1
"10956",1,1,46,439,80,0,140,100,1
"10957",1,1,46,439,160,40,120,80,0
"10958",1,1,46,439,120,40,140,100,1
"10959",1,1,46,439,140,160,160,120,0
"10960",1,1,46,439,100,100,200,0,1
"10961",1,1,46,439,100,200,100,100,0
"10962",1,1,46,439,80,40,140,100,1
"10963",1,1,46,439,140,20,120,100,1
"10964",1,1,46,439,120,80,100,100,0
"10965",1,1,46,439,100,140,100,60,0
"10966",1,1,46,439,160,0,100,100,1
"10967",1,1,46,439,120,0,140,140,1
"10968",1,1,46,439,120,120,140,40,0
"10969",1,1,46,439,140,140,120,80,0
"10970",1,1,46,439,80,80,140,40,1
"10971",1,1,46,439,120,120,140,80,0
"10972",1,1,46,439,100,20,100,100,1
"10973",1,1,46,439,120,0,140,100,1
"10974",1,1,46,439,160,80,140,160,1
"10975",1,1,46,439,200,0,180,20,0
"10976",1,1,24,440,140,140,120,180,0
"10977",1,1,24,440,140,0,120,140,1
"10978",1,1,24,440,140,120,80,80,0
"10979",1,1,24,440,140,100,100,40,0
"10980",1,1,24,440,100,140,100,200,0
"10981",1,1,24,440,80,0,140,100,1
"10982",1,1,24,440,160,40,120,80,0
"10983",1,1,24,440,120,40,140,100,1
"10984",1,1,24,440,140,160,160,120,1
"10985",1,1,24,440,100,100,200,0,1
"10986",1,1,24,440,100,200,100,100,1
"10987",1,1,24,440,80,40,140,100,1
"10988",1,1,24,440,140,20,120,100,1
"10989",1,1,24,440,120,80,100,100,0
"10990",1,1,24,440,100,140,100,60,0
"10991",1,1,24,440,160,0,100,100,0
"10992",1,1,24,440,120,0,140,140,1
"10993",1,1,24,440,120,120,140,40,0
"10994",1,1,24,440,140,140,120,80,0
"10995",1,1,24,440,80,80,140,40,1
"10996",1,1,24,440,120,120,140,80,1
"10997",1,1,24,440,100,20,100,100,1
"10998",1,1,24,440,120,0,140,100,1
"10999",1,1,24,440,160,80,140,160,0
"11000",1,1,24,440,200,0,180,20,0
"11001",0,0,22,441,140,140,120,180,0
"11002",0,0,22,441,140,0,120,140,1
"11003",0,0,22,441,140,120,80,80,0
"11004",0,0,22,441,140,100,100,40,0
"11005",0,0,22,441,100,140,100,200,0
"11006",0,0,22,441,80,0,140,100,1
"11007",0,0,22,441,160,40,120,80,1
"11008",0,0,22,441,120,40,140,100,1
"11009",0,0,22,441,140,160,160,120,1
"11010",0,0,22,441,100,100,200,0,0
"11011",0,0,22,441,100,200,100,100,1
"11012",0,0,22,441,80,40,140,100,1
"11013",0,0,22,441,140,20,120,100,1
"11014",0,0,22,441,120,80,100,100,0
"11015",0,0,22,441,100,140,100,60,1
"11016",0,0,22,441,160,0,100,100,1
"11017",0,0,22,441,120,0,140,140,1
"11018",0,0,22,441,120,120,140,40,0
"11019",0,0,22,441,140,140,120,80,0
"11020",0,0,22,441,80,80,140,40,1
"11021",0,0,22,441,120,120,140,80,0
"11022",0,0,22,441,100,20,100,100,1
"11023",0,0,22,441,120,0,140,100,1
"11024",0,0,22,441,160,80,140,160,1
"11025",0,0,22,441,200,0,180,20,0
"11026",0,1,35,442,140,140,120,180,0
"11027",0,1,35,442,140,0,120,140,1
"11028",0,1,35,442,140,120,80,80,0
"11029",0,1,35,442,140,100,100,40,0
"11030",0,1,35,442,100,140,100,200,0
"11031",0,1,35,442,80,0,140,100,1
"11032",0,1,35,442,160,40,120,80,1
"11033",0,1,35,442,120,40,140,100,1
"11034",0,1,35,442,140,160,160,120,0
"11035",0,1,35,442,100,100,200,0,0
"11036",0,1,35,442,100,200,100,100,1
"11037",0,1,35,442,80,40,140,100,1
"11038",0,1,35,442,140,20,120,100,1
"11039",0,1,35,442,120,80,100,100,1
"11040",0,1,35,442,100,140,100,60,0
"11041",0,1,35,442,160,0,100,100,1
"11042",0,1,35,442,120,0,140,140,1
"11043",0,1,35,442,120,120,140,40,0
"11044",0,1,35,442,140,140,120,80,0
"11045",0,1,35,442,80,80,140,40,0
"11046",0,1,35,442,120,120,140,80,0
"11047",0,1,35,442,100,20,100,100,1
"11048",0,1,35,442,120,0,140,100,1
"11049",0,1,35,442,160,80,140,160,1
"11050",0,1,35,442,200,0,180,20,1
"11051",1,1,44,443,140,140,120,180,0
"11052",1,1,44,443,140,0,120,140,1
"11053",1,1,44,443,140,120,80,80,0
"11054",1,1,44,443,140,100,100,40,0
"11055",1,1,44,443,100,140,100,200,1
